"","x","y","extent","depth","vdepth","horizontal","relief","skyline","building","sdi","greeney","pavement"
"3213",13483067.0057201,318108.335750581,158500,3198.92502166918,274.92566381747,109600,0.739480452143283,166.583726554671,0.0422712933753943,1.309,0.0914826498422713,0.249842271293375
"3214",13482509.5049414,317825.370672178,107000,3231.76170386268,397.121248508359,58400,0.56568172990738,144.338341888778,0.0420560747663551,1.067,0.174766355140187,0.244859813084112
"3215",13482466.5968884,317804.121811458,93300,3184.00831321161,401.374813235219,46300,0.532916864436714,130.308644216847,0.0546623794212219,1.163,0.180064308681672,0.235798499464094
"3216",13482794.457496,318858.600335227,65900,3194.9426151795,483.271910858891,37900,0.653925951444245,202.579559214665,0.031866464339909,1.186,0.157814871016692,0.168437025796662
"3217",13482831.3275532,318877.804626138,47500,3152.10446397152,412.646704419965,25700,0.628355190740315,216.263050023696,0.0442105263157895,1.108,0.117894736842105,0.246315789473684
"3218",13482553.8389992,317848.232026345,100600,3281.56530592752,366.530755159502,58100,0.59550891432233,163.755183494494,0.0238568588469185,1.017,0.144135188866799,0.259443339960239
"3219",13482850.9518908,318946.582853344,57200,3248.44133019004,423.924826380331,25000,0.730731695438566,211.414445730277,0.0769230769230769,1.132,0.131118881118881,0.358391608391608
"3220",13482735.581296,318886.796422027,94700,3197.67554756015,422.677660911424,51900,0.636811001808639,201.222078103439,0.0242872228088701,1.023,0.131995776135164,0.26610348468849
"3221",13482738.4101447,318879.06480148,95500,3203.11842250503,401.480441657042,53700,0.604274036462688,217.241774580616,0.018848167539267,0.967,0.120418848167539,0.279581151832461
"3222",13482363.8041515,317749.777854938,125200,3158.60155950128,438.385175028615,72300,0.716497888176284,135.986700675871,0.0487220447284345,1.131,0.136581469648562,0.294728434504792
"3223",13482315.7264426,317724.945609936,146000,3256.8164411269,433.326108099399,81500,0.651556254965956,130.275121722691,0.0445205479452055,1.158,0.151369863013699,0.256849315068493
"3224",13482528.9302584,317768.344198374,95900,3118.21013350938,314.86621072802,54600,0.649174939127588,145.941576463446,0.0375391032325339,0.905,0.155370177267987,0.240875912408759
"3225",13482574.3062675,317791.787171901,90000,3026.43833390806,309.886154546267,56900,0.732409304503996,164.53067776996,0.0188888888888889,1.144,0.121111111111111,0.174444444444444
"3226",13482751.5438743,317882.464564053,116900,3198.81457062369,255.177510349651,83500,0.61893798601803,178.685766486601,0.0145423438836612,1.065,0.102651839178785,0.182207014542344
"3227",13482833.5151105,317922.413813725,123300,3110.95503371656,280.314001280122,83100,0.681090395535131,180.843634256858,0.024330900243309,1.264,0.118410381184104,0.197080291970803
"3228",13482619.9806945,317817.390652087,83500,3221.2476914264,361.25540180653,52800,0.602117515448293,198.352886183096,0.0131736526946108,1.145,0.11497005988024,0.241916167664671
"3229",13482400.0173012,317701.915469637,55900,3075.18293821768,282.976304330693,38200,0.596573404347601,101.498626902585,0.0644007155635063,1.04,0.0518783542039356,0.246869409660107
"3230",13482441.9167335,317723.254789474,57700,2899.68867958482,321.58032738286,37600,0.879677061032186,190.059916397848,0.0207972270363951,0.819,0.121317157712305,0.209705372616984
"3231",13482483.6872599,317744.845329059,71500,2539.89451380633,313.715198780308,40800,0.598602346503734,151.348549361359,0.0391608391608392,0.894,0.142657342657343,0.230769230769231
"3232",13481889.1625499,317508.97121262,79600,2832.61890271642,379.042484000556,40600,0.732001287999818,165.86131447337,0.0238693467336683,0.961,0.174623115577889,0.315326633165829
"3233",13483324.9419362,318234.706713782,67900,2581.26699797899,267.136104642544,42300,0.930027109392155,215.151725787119,0.069219440353461,1.084,0.100147275405007,0.273932253313697
"3234",13482874.8287285,317944.024868796,125600,3066.49133361861,247.325517833457,94400,0.651077442901474,198.386324518862,0.00796178343949045,1.149,0.0931528662420382,0.168789808917197
"3235",13482997.8006831,319024.167673433,19900,3233.37729987993,355.543950135676,8000,0.63977008334795,288.022850531665,0.050251256281407,0.906,0.155778894472362,0.35678391959799
"3236",13482278.7711433,317640.055383218,159300,3238.99638749627,288.11553471843,101900,0.545710010466342,138.356654244484,0.029504080351538,1.092,0.119899560577527,0.182046453232894
"3237",13482238.1809845,317619.269563997,163400,3193.39488826172,291.707671108479,101000,0.505877851724634,129.317854816419,0.0263157894736842,1.053,0.144430844553244,0.195838433292534
"3238",13482157.0541695,317577.593262093,132800,3102.19282319481,330.084356365171,83200,0.523021488539211,144.53797312216,0.0278614457831325,0.985,0.13855421686747,0.220632530120482
"3239",13482116.4502129,317556.8341572,156600,3257.07886047929,420.570507553157,96200,0.540678355647772,140.40974944843,0.0325670498084291,0.964,0.118773946360153,0.196040868454662
"3240",13483316.3142526,319184.444976625,71700,2970.56772168276,346.9596276442,37900,1.07801577771634,213.107740177245,0.0432357043235704,0.977,0.125523012552301,0.178521617852162
"3241",13483277.3272482,319164.779131004,76300,3121.15260357683,361.008679943949,35400,1.08782592523064,248.737257668122,0.0524246395806029,1.06,0.140235910878113,0.17562254259502
"3242",13483160.2869998,319105.939465859,43600,2806.55301093672,304.548051639384,18600,0.740132325121922,298.386100625873,0.0114678899082569,0.831,0.128440366972477,0.0871559633027523
"3243",13483121.1903666,319086.492479798,57100,3074.62202157493,380.489520143801,25400,0.823655239424202,298.699096650844,0.0245183887915937,0.901,0.119089316987741,0.176882661996497
"3244",13483700.3386534,318430.79088379,38200,2953.6720680198,347.248053462845,22300,0.543624966390095,244.463132848086,0.049738219895288,0.914,0.0732984293193717,0.424083769633508
"3245",13483582.0239592,318369.983336288,62400,3145.96846286131,358.907652868487,29700,0.567088239718788,191.836211353324,0.0432692307692308,1.018,0.161858974358974,0.328525641025641
"3246",13483542.5008983,318349.87977934,76400,3218.0681223799,362.032585031834,39000,0.693085659756053,197.829372303182,0.0575916230366492,1.081,0.159685863874346,0.294502617801047
"3247",13483502.8638265,318330.002529997,76200,3230.90674128994,370.488156610412,36300,0.693864582659652,188.854588101474,0.0748031496062992,1.149,0.166666666666667,0.334645669291339
"3248",13483423.339805,318290.749133047,111200,2650.84574138788,267.417211810534,73600,1.01083309318123,179.516708471681,0.052158273381295,1.051,0.107913669064748,0.287769784172662
"3249",13483058.1686451,318996.63875156,21200,3196.82470330763,607.008665894024,8300,0.636024099734572,376.169740236958,0.117924528301887,1.215,0.080188679245283,0.39622641509434
"3250",13483137.3958035,319038.04404174,41300,3122.59664066058,479.735978451598,21500,1.01194944102282,356.977569389228,0.0411622276029056,1.006,0.0702179176755448,0.205811138014528
"3251",13483177.304014,319058.178142957,63200,3288.73610855287,407.06068207003,28800,0.94224182065746,306.779424687075,0.0632911392405063,1.043,0.104430379746835,0.213607594936709
"3252",13483217.258039,319078.221427427,68100,3280.29476139876,426.494394820898,32400,0.899443426596017,286.330445544217,0.0704845814977974,1.04,0.0939794419970631,0.190895741556535
"3253",13483296.9587177,319118.717923138,66300,3151.33911783914,413.248691609534,35500,0.979981401911742,274.728273871802,0.0377073906485671,0.905,0.131221719457014,0.137254901960784
"3254",13483376.5557926,319159.418477638,27300,1400.5631220706,144.7140675034,18500,0.953780470940495,282.993088040522,0.0805860805860806,0.985,0.0476190476190476,0.164835164835165
"3255",13482926.1419228,317969.825988029,124000,3011.5310168037,230.464864142812,94800,0.681726346323665,210.697629046639,0.0306451612903226,1.268,0.0693548387096774,0.154032258064516
"3256",13482968.3189194,317991.472000663,148500,2966.35491360305,231.67296933902,110900,0.685112680783413,165.181808396964,0.037037037037037,1.283,0.0835016835016835,0.17037037037037
"3257",13483010.1910904,318013.706343208,139300,3104.00131950429,268.058618073484,108500,0.670803625589132,204.284364893926,0.0251256281407035,1.309,0.0710696338837042,0.109834888729361
"3258",13483052.6105259,318034.87824979,99300,3151.39881850014,250.763219980421,73600,0.729135281469939,213.218436487844,0.0412890231621349,1.332,0.0755287009063444,0.18429003021148
"3259",13483095.0670391,318055.976765451,134100,3198.79526711818,275.320535566645,94800,0.723234086502121,188.0967563052,0.0253542132736764,1.264,0.0954511558538404,0.175988068605518
"3260",13481861.1478162,317427.430722339,71900,3179.40663291521,468.878426844076,34700,0.641866354697,173.696809390493,0.0486787204450626,0.978,0.154381084840056,0.169680111265647
"3261",13481989.0082593,317491.802489176,79200,3093.78644230572,441.651038137115,35200,0.612481615606239,137.474832311651,0.0492424242424242,1.043,0.198232323232323,0.252525252525253
"3262",13482031.6131967,317513.29007558,80700,3046.21554273104,418.326004168622,40800,0.655600269975888,163.528821823601,0.0433705080545229,0.974,0.157372986369269,0.177199504337051
"3263",13483360.2142912,318188.066034965,66500,2550.97426291848,329.165512991694,37400,1.02153588959245,218.585552250226,0.0345864661654135,0.989,0.126315789473684,0.329323308270677
"3264",13481780.3480817,317387.458118244,89900,3269.48931249828,409.480440128652,47200,0.807084963316616,158.031434547837,0.0300333704115684,0.901,0.154616240266963,0.161290322580645
"3265",13481818.4702315,317406.352598596,84200,3054.90739967778,394.428421489521,42200,0.781321084776496,176.190451008041,0.0201900237529691,0.856,0.166270783847981,0.175771971496437
"3266",13483820.0136227,319440.540173662,36300,2970.16405305985,450.332333471836,13600,0.493075773228595,333.896482018516,0.110192837465565,1.187,0.126721763085399,0.382920110192837
"3267",13483701.5058299,319379.795238003,29200,3077.66601623356,384.682917477534,8300,0.673848624311318,240.840456421607,0.113013698630137,1.118,0.178082191780822,0.181506849315068
"3268",13483661.998754,319359.555656527,63000,3282.256805901,323.922464358278,33900,1.0667047561775,273.054514842584,0.0507936507936508,1.038,0.111111111111111,0.26984126984127
"3269",13483622.5048583,319339.290361758,74600,3237.96164984605,384.607081381685,38700,1.03539330889332,290.946079591095,0.0603217158176944,1.028,0.105898123324397,0.264075067024129
"3270",13483543.5170668,319298.75977222,88200,3249.16593219417,372.49552786558,45700,1.09989767711064,258.095439188424,0.0521541950113379,0.998,0.129251700680272,0.244897959183673
"3271",13483504.0231711,319278.494477451,83200,3292.13949738247,344.520395082785,46200,1.08008019397554,260.679721261923,0.0576923076923077,1.039,0.0877403846153846,0.306490384615385
"3272",13483464.5292753,319258.229182682,76600,3242.3052274902,418.992654994433,43100,1.07181248025784,298.164369218749,0.0691906005221932,1.115,0.0796344647519582,0.349869451697128
"3273",13483425.0353796,319237.963887912,68900,2982.16068868549,436.897250336942,33000,1.15846612023895,250.819767313924,0.0943396226415094,1.209,0.0972423802612482,0.374455732946299
"3274",13483449.7633246,318240.276730161,47300,2511.5376009441,183.816346829901,39600,0.949450013765013,356.947047734189,0.00845665961945032,0.718,0.0422832980972516,0.21353065539112
"3275",13483531.220803,318279.589944151,80000,3245.30930385022,286.588403060386,52300,0.896015186734124,211.560980116841,0.04125,0.994,0.11875,0.24375
"3276",13483571.79801,318300.10582271,67700,3201.9620850613,335.917674283703,39100,0.812193829930221,227.433354046186,0.0398818316100443,0.978,0.14327917282127,0.214180206794682
"3277",13483652.9668275,318341.111486744,39100,2885.8936600046,288.611434147691,20500,0.752247044076537,193.827710964528,0.0485933503836317,1.052,0.143222506393862,0.19693094629156
"3278",13483773.1408851,318404.508497904,35200,3221.93770961013,277.792910519845,12300,0.479834528767664,236.15189388745,0.0880681818181818,1.088,0.184659090909091,0.261363636363636
"3279",13483425.7851462,319234.281072344,68900,2983.21205757012,437.077289169569,33000,1.15846612023895,250.819767313924,0.0943396226415094,1.209,0.0972423802612482,0.374455732946299
"3280",13484297.5202096,318735.743661488,124300,2949.4356264011,387.124509555021,65500,0.581913896994341,202.911960428286,0.0643604183427192,1.175,0.132743362831858,0.364440868865648
"3281",13484175.2799602,318673.093665332,114500,3023.23792994304,458.93601190058,55400,0.593563452620223,198.287978892377,0.0480349344978166,1.12,0.189519650655022,0.365065502183406
"3282",13484012.292961,318589.560337123,98900,3115.70479142619,467.311654501887,49200,0.723721786531731,222.851276533209,0.0535894843276036,1.064,0.147623862487361,0.413549039433771
"3283",13483971.5462112,318568.677005071,95000,3192.55614741979,500.240662068427,47500,0.614142531948489,228.04260931772,0.0557894736842105,1.033,0.14,0.413684210526316
"3284",13483930.8031268,318547.78652421,86900,3238.21196058331,547.730237415112,41800,0.578949956118785,205.136916512572,0.048331415420023,1.022,0.169159953970081,0.41542002301496
"3285",13483890.0633482,318526.889595875,74900,3188.27186004906,573.571175773224,35700,0.579848457244078,230.409974681616,0.0707610146862483,1.039,0.192256341789052,0.465954606141522
"3286",13483808.5837909,318485.095739205,52200,3134.12605238306,254.354775217482,20800,0.533201366802917,221.223384931327,0.0344827586206897,1.017,0.21264367816092,0.39272030651341
"3287",13483521.8668544,319233.948432979,64900,3266.92675204423,429.505720878414,40600,1.15840391133971,321.201785926113,0.0385208012326656,1.051,0.0970724191063174,0.289676425269646
"3288",13483598.0243846,319272.938774581,75200,3183.16691199025,378.649115121863,40400,1.10760832477996,293.114631724875,0.0452127659574468,1.029,0.106382978723404,0.30186170212766
"3289",13483635.9657369,319292.700323183,73100,3225.90205683779,354.627702859243,39600,1.00445148614682,296.021602113368,0.0437756497948016,0.994,0.112175102599179,0.305061559507524
"3290",13483713.092356,319329.709068568,21800,868.105128377097,152.731040622572,13600,1.11139459997052,15.642792055517,0.0412844036697248,0.876,0.0688073394495413,0.197247706422018
"3291",13483751.1965415,319349.147920526,27300,3035.50208217549,453.551126730103,9500,1.1031213925626,265.482649852771,0.10989010989011,1.233,0.10989010989011,0.285714285714286
"3292",13483788.9608135,319369.245665613,39800,2579.31489139921,368.452474953331,14800,1.34870783027177,311.792450049913,0.0778894472361809,1.114,0.14572864321608,0.266331658291457
"3293",13483865.1299351,319408.210733174,18400,2513.96189751134,563.909677347283,5200,0.426389431468252,399.282730178719,0.168478260869565,1.19,0.0760869565217391,0.434782608695652
"3294",13483809.6932717,318480.479364872,52200,3137.68841069571,254.415032800109,20800,0.533201366802917,221.223384931327,0.0344827586206897,1.017,0.21264367816092,0.39272030651341
"3295",13484403.1778835,318828.928297137,138600,3109.12021102325,392.307049378632,66700,0.64667755496922,167.547116653582,0.0764790764790765,1.36,0.163059163059163,0.272005772005772
"3296",13483979.63815,319468.735407253,21600,2384.46678607362,468.268643624128,7000,0.333098760521591,380.414061458263,0.157407407407407,1.232,0.115740740740741,0.407407407407407
"3297",13484019.0962813,319488.433212671,20600,2558.54955771129,419.874546233195,7400,0.361174375287911,312.064518121722,0.116504854368932,1.153,0.131067961165049,0.407766990291262
"3298",13484421.6802589,318804.894454329,128700,2884.36416871099,384.417954881137,52900,0.604039878946734,170.321832953408,0.094017094017094,1.371,0.202797202797203,0.257187257187257
"3299",13483873.7963359,318454.270149749,54100,3264.25646497679,349.780447625352,21300,0.56240067812038,219.776594529378,0.0462107208872458,0.999,0.234750462107209,0.288354898336414
"3300",13483954.1935302,318493.351909818,31200,3061.24646258057,365.204999798039,11600,0.576956931619329,324.844230876107,0.032051282051282,0.944,0.205128205128205,0.125
"3301",13483993.8585231,318513.962761514,59600,3192.57194330034,408.618691234346,25400,0.642194235290531,205.938306574829,0.0419463087248322,0.987,0.189597315436242,0.184563758389262
"3302",13484073.266254,318555.034662873,66800,3145.81374968313,488.080433169386,34400,0.759183822773327,250.809536962035,0.0823353293413174,1.271,0.146706586826347,0.297904191616766
"3303",13484113.0283882,318575.458033706,61400,3123.24149727111,414.008277769583,30600,0.676754482159403,235.47020060283,0.0618892508143322,1.166,0.179153094462541,0.338762214983713
"3304",13484111.2033707,319589.575274796,50900,3027.20710947922,402.766362401873,18900,0.462781209939233,284.922122945335,0.100196463654224,1.183,0.141453831041257,0.324165029469548
"3305",13484186.5783475,318612.77506494,94300,3083.22242238225,486.315672355484,45200,0.548039438029969,202.235713551637,0.0509013785790032,1.171,0.19406150583245,0.305408271474019
"3306",13484223.9528205,318631.67079273,102500,3213.68394490486,433.967417636393,51100,0.582628553487513,207.161324436375,0.0614634146341463,1.208,0.154146341463415,0.306341463414634
"3307",13484261.3000927,318650.620035117,97200,3248.20710003524,378.643348391961,53900,0.580454899218274,236.176890633573,0.0709876543209877,1.211,0.123456790123457,0.270576131687243
"3308",13484298.5610895,318669.738481802,35200,3015.4482867155,338.032797442629,23000,0.607689751079106,335.103875678722,0.0426136363636364,0.995,0.0710227272727273,0.267045454545455
"3309",13484373.1365978,318707.870365821,46100,2979.09287912978,317.984603391139,28000,0.54305425108008,215.196839126964,0.0563991323210412,1.065,0.101952277657267,0.323210412147505
"3310",13484410.5077089,318726.772741606,68600,2961.80367439297,315.433842902412,37900,0.513297630425911,241.840039150108,0.0306122448979592,1.176,0.142857142857143,0.294460641399417
"3311",13484140.7095479,318589.584669285,31900,2948.52832911519,339.14124195566,12800,0.645372565695042,255.628067666465,0.112852664576803,1.115,0.128526645768025,0.235109717868339
"3312",13484460.7280796,318815.921647448,132700,2875.74687241664,382.655220559052,60100,0.650689487589016,178.89467468193,0.0821401657874906,1.242,0.174076865109269,0.375282592313489
"3313",13484136.5612537,319548.603796745,51800,2618.51940279477,380.212079784547,19700,0.494119146293815,285.820916620824,0.0868725868725869,1.133,0.152509652509653,0.291505791505791
"3314",13484179.3746165,319570.331412844,40800,3011.61059776734,300.64062327674,19700,0.523556272886477,269.688494623062,0.0882352941176471,1.099,0.105392156862745,0.404411764705882
"3315",13484228.2440893,319594.59956269,31900,2520.39351661356,446.477297639377,10100,0.500840199627072,325.24784701606,0.0971786833855799,1.205,0.175548589341693,0.382445141065831
"3316",13484277.552269,319618.325345078,40500,3067.30867259796,366.656118651576,16600,0.545319566863655,283.644972698832,0.0962962962962963,1.2,0.158024691358025,0.37283950617284
"3317",13475295.2374781,316461.737698133,61600,3278.46960501022,662.5795774419,7900,0.455591848333638,282.469937352222,0.25,1.378,0.196428571428571,0.261363636363636
"3318",13475365.0304238,316450.488274984,64500,3172.86064609945,536.790771465992,24100,0.873101840628838,335.814597245609,0.207751937984496,0.986,0.0852713178294574,0.181395348837209
"3319",13475585.4043989,316023.590717154,36900,3168.20601008158,691.673680417277,8400,0.412388411555316,325.063153536188,0.306233062330623,1.482,0.10840108401084,0.24390243902439
"3320",13475450.2856776,316285.308892815,16000,3227.45740485732,677.792993879299,6400,0.266312140604189,546.253338146182,0.09375,1.257,0.0875,0.30625
"3321",13475412.8349955,316359.517067167,46400,3299.16314328766,456.742494277757,15800,0.7553689596436,384.205319454217,0.161637931034483,1.055,0.125,0.191810344827586
"3322",13475393.7318004,316396.428226234,46900,3110.1929812221,431.307316096064,17600,0.835521610452808,379.929460185462,0.181236673773987,0.889,0.0980810234541578,0.187633262260128
"3323",13475374.6194029,316433.334640156,62500,3153.70903675672,482.97734114166,21000,0.913180552316348,313.382996942332,0.232,1.15,0.0848,0.1952
"3324",13475534.0098282,316121.830702715,36900,3278.11316794114,725.276002266621,7100,0.281394490332298,403.671386580012,0.249322493224932,1.476,0.0840108401084011,0.289972899728997
"3325",13475489.6185191,316108.83798092,59100,3281.55828821554,712.888041903897,13500,0.737385335088884,312.092379690797,0.272419627749577,1.62,0.11844331641286,0.22165820642978
"3326",13475472.6869777,316143.841708541,57900,3295.50424086447,658.579747719888,12100,0.763716732855547,256.744830499389,0.316062176165803,1.635,0.112262521588946,0.214162348877375
"3327",13481495.8175875,318254.262129085,79100,3233.81389721149,441.806034757965,47200,0.525675584088906,191.615910448963,0.0429835651074589,1.126,0.122629582806574,0.374209860935525
"3328",13481382.9185165,318196.817545112,104800,3071.42581664033,431.695553493427,59200,1.17635236854718,176.072553218671,0.0381679389312977,1.116,0.119274809160305,0.312977099236641
"3329",13481345.2854929,318177.669350454,112400,3093.34691119228,411.507069044556,66000,1.09118332412729,200.010585124739,0.0311387900355872,1.125,0.119217081850534,0.29626334519573
"3330",13481307.6524692,318158.521155796,107000,3115.68603593121,410.976864416192,61200,1.13390389463218,201.057406795232,0.0280373831775701,1.091,0.125233644859813,0.319626168224299
"3331",13481270.0194456,318139.372961139,98600,3029.59568371662,433.361078863083,53600,1.25311958624829,209.164830536751,0.0304259634888438,1.132,0.122718052738337,0.347870182555781
"3332",13481232.5089861,318119.986984888,96700,3042.6921728653,421.964087234986,50300,0.957785099883964,159.982462079181,0.0444674250258532,1.138,0.130299896587384,0.368148914167528
"3333",13482272.0525953,318596.305059545,182600,3262.27755160802,392.884174187287,106700,0.740479434248817,114.075064689088,0.0169769989047097,1.264,0.169222343921139,0.130887185104053
"3334",13482309.4490613,318615.311386881,185600,3260.72552838617,388.990830148073,108800,0.725366793218736,119.19324316567,0.0129310344827586,1.261,0.169181034482759,0.157866379310345
"3335",13482459.0349256,318691.336696226,170100,3259.91261930762,346.506536319188,105800,0.878082870283448,124.423451655589,0.0135214579659024,1.223,0.149323927101705,0.162257495590829
"3336",13482496.4313917,318710.343023562,125200,3095.44548400655,283.441605993261,79100,0.883891757008382,69.5812465132201,0.00878594249201278,1.161,0.146964856230032,0.144568690095847
"3337",13482538.0449686,318731.492829445,126500,3262.96771663031,368.892889032926,83400,0.898147581135479,138.578209429967,0.0189723320158103,1.235,0.134387351778656,0.142292490118577
"3338",13482579.7569108,318752.692632591,103300,3184.98015864719,283.754197979934,67700,0.869343643673992,144.505994456769,0.00968054211035818,1.201,0.152952565343659,0.177153920619555
"3339",13482621.4688531,318773.892435737,36900,3229.8840920821,250.59207799586,26400,0.811440974379551,148.582413744546,0.00813008130081301,1.172,0.132791327913279,0.138211382113821
"3340",13482663.1807954,318795.092238883,81800,3272.7154788741,471.324155653062,50500,0.552155676720873,201.323934888772,0.0171149144254279,0.845,0.163814180929095,0.271393643031785
"3341",13483066.2787138,318109.762080545,158500,3198.97676105742,274.901607608908,109600,0.739480452143283,166.583726554671,0.0422712933753943,1.309,0.0914826498422713,0.249842271293375
"3342",13484614.3557904,318898.115648738,130000,3243.11718686428,414.854399178149,57900,0.675298371051454,162.848781682592,0.0530769230769231,1.332,0.183846153846154,0.321538461538462
"3343",13484495.6473533,318837.002693621,112300,3136.06706462043,408.633845257879,48300,0.660754489924559,191.478570384918,0.0872662511130899,1.293,0.175422974176313,0.352626892252894
"3344",13484460.3591364,318818.694860819,132700,2872.95498451628,382.399983838286,60100,0.650689487589016,178.89467468193,0.0821401657874906,1.242,0.174076865109269,0.375282592313489
"3345",13484526.485206,318786.346363032,86800,3090.78741085051,328.499241461276,39600,0.587298241540764,187.834189489591,0.0691244239631336,1.283,0.160138248847926,0.300691244239631
"3346",13484609.3448473,318829.690941933,68500,2894.87325923885,349.754428644257,31600,0.58266149071107,258.913966132129,0.0686131386861314,1.405,0.143065693430657,0.25985401459854
"3347",13484651.0691299,318850.792964437,71500,2936.26838975334,372.771457821013,37800,0.572709734334085,282.843313875274,0.0545454545454545,1.449,0.118881118881119,0.239160839160839
"3348",13484692.8680273,318871.746954443,65100,2977.89751854622,302.953989622644,30100,0.644133793248882,204.57458640297,0.0614439324116743,1.443,0.124423963133641,0.23963133640553
"3349",13484734.6747653,318892.685297477,88300,2997.7432293629,336.577860685963,44700,0.764060086119541,221.16944148836,0.029445073612684,1.246,0.158550396375991,0.261608154020385
"3350",13484776.5444013,318913.49684552,114300,3275.02896074848,344.418247017585,57000,0.69808545864208,209.68349409145,0.0297462817147857,1.184,0.180227471566054,0.252843394575678
"3351",13484818.5450423,318934.043204883,74800,3104.10662345946,382.34298609077,38100,0.549009282669449,257.395919019402,0.0334224598930481,1.26,0.167112299465241,0.307486631016043
"3352",13484808.8614468,318996.263162929,142500,3096.23697522804,356.253338527624,77400,0.886747655580484,181.428965086563,0.0919298245614035,1.455,0.138947368421053,0.261052631578947
"3353",13484728.7093454,318955.87642034,131600,3260.55495051766,374.298330083922,67000,0.696095047090399,184.583522531283,0.0592705167173252,1.235,0.170212765957447,0.303191489361702
"3354",13484688.6332947,318935.683049046,120600,3273.41261312008,408.361051759082,57300,0.579958460234248,189.883701037602,0.048922056384743,1.26,0.17910447761194,0.310116086235489
"3355",13483095.3797668,318057.627084209,134100,3199.8414393418,275.378165231364,94800,0.723234086502121,188.0967563052,0.0253542132736764,1.264,0.0954511558538404,0.175988068605518
"3356",13483102.9154524,318058.273523954,125800,3206.80993082524,276.203650874811,90500,0.727245285898731,195.530753764011,0.0302066772655008,1.271,0.0890302066772655,0.186009538950715
"3357",13483186.9941301,318101.821470933,50300,2093.87676346636,258.108871820953,23300,0.967158777768425,41.4329802335708,0.0417495029821074,0.937,0.200795228628231,0.242544731610338
"3358",13483228.6976489,318122.681327241,45600,2425.37276557388,322.825445919243,22800,0.718819031912398,53.302654058533,0.0285087719298246,1,0.162280701754386,0.293859649122807
"3359",13480108.9887241,319025.615852294,40000,2931.42594874913,774.04861594738,11100,0.890152763350122,195.538641690443,0.2225,1.476,0.09,0.3275
"3360",13480088.0134535,319067.749833596,43400,3218.29344044553,701.537714355669,11900,0.881710857849203,257.905714852155,0.126728110599078,1.438,0.0921658986175115,0.299539170506912
"3361",13480046.0629121,319152.017796198,39600,3039.76952691639,537.924488413474,15900,0.812336611169091,280.759210517867,0.0631313131313131,1.301,0.0757575757575758,0.393939393939394
"3362",13480025.0876415,319194.1517775,54000,3076.47632995914,489.067520931387,17400,0.739721619474796,230.763309882276,0.125925925925926,1.366,0.105555555555556,0.275925925925926
"3363",13480004.1123708,319236.285758801,61100,3113.46188503222,554.063532730135,20800,0.922862410183735,224.147973681227,0.0998363338788871,1.411,0.126022913256956,0.322422258592471
"3364",13479983.1371001,319278.419740102,60800,3150.71637552754,546.105821036726,19500,0.769457060686173,201.527746796894,0.128289473684211,1.468,0.144736842105263,0.34375
"3365",13480403.2253834,318453.023261408,26000,791.504836340636,128.456690796252,17100,0.658659888439969,5.50125653969732,0,0.941,0.0884615384615385,0.396153846153846
"3366",13480383.4331658,318492.559194578,81200,2959.48098011539,471.819993582299,38200,3.65076885673827,203.280566106308,0.0566502463054187,1.168,0.131773399014778,0.221674876847291
"3367",13480363.3364011,318531.941122618,97800,3118.33079083809,551.763753760413,40000,3.43723871278499,179.292452534779,0.0797546012269939,1.339,0.147239263803681,0.208588957055215
"3368",13480343.0809704,318571.241818724,87500,3133.84182345944,673.422510328345,36700,1.66414325984332,196.196538755393,0.0902857142857143,1.375,0.108571428571429,0.251428571428571
"3369",13479954.9546266,319318.087703706,60400,3184.507314399,394.452558900853,21800,0.415897291032123,163.978026011901,0.129139072847682,1.45,0.129139072847682,0.394039735099338
"3370",13480305.5243946,318643.636618263,43300,3013.92584791248,459.551564784569,16600,0.648618498455356,226.879049537571,0.0831408775981524,1.391,0.0993071593533487,0.376443418013857
"3371",13480174.2429419,318897.513082495,53700,3245.93601826857,511.804717514372,20100,0.741818819601298,250.211352665455,0.0893854748603352,1.265,0.0912476722532588,0.424581005586592
"3372",13480151.1689837,318942.707390657,62000,3288.15925946569,617.867755207693,20300,0.825568919098314,203.664017897706,0.15,1.515,0.12258064516129,0.341935483870968
"3373",13478994.2420353,317057.29368873,153400,3279.56158484474,608.787368806803,66600,1.453552492205,135.718892287289,0.155801825293351,1.43,0.0625814863102999,0.295958279009126
"3374",13481503.6445626,316301.853110361,48200,3295.45502021647,326.841475062153,26000,0.692985348264262,172.827729902543,0.132780082987552,1.208,0.0829875518672199,0.379668049792531
"3375",13480292.0420028,318595.679846738,62500,2964.36542277116,407.201460621441,30700,1.58017284253668,200.02508987545,0.032,1.088,0.1056,0.2416
"3376",13479917.3544345,319407.316495338,60700,3265.9952296476,530.586797287332,26100,0.589573336405074,211.537999959826,0.100494233937397,1.344,0.130148270181219,0.385502471169687
"3377",13480231.5378497,318787.06482772,24500,3273.08026188297,686.233717270087,3300,0.984326021087253,263.961114046359,0.155102040816327,1.065,0.0816326530612245,0.253061224489796
"3378",13480214.1329889,318819.714595845,36500,2860.49103682041,585.975985589065,13000,0.986470085940396,334.821120784846,0.0904109589041096,1.264,0.0575342465753425,0.364383561643836
"3379",13480197.1220902,318852.571131569,43900,3204.18521833787,887.132503134404,13900,0.876814220251979,207.875592528328,0.125284738041002,1.512,0.120728929384966,0.355353075170843
